repo,pr,url,username,date,total
cucumber-jvm,434,https://github.com/cucumber/cucumber-jvm/pull/434,nalbion,2012-12-05,285
cucumber-ruby,346,https://github.com/cucumber/cucumber-ruby/pull/346,ksylvest,2012-12-05,286
cucumber-ruby,347,https://github.com/cucumber/cucumber-ruby/pull/347,adriancb,2012-12-07,287
cucumber-js,103,https://github.com/cucumber/cucumber-js/pull/103,atrniv,2012-12-10,288
cucumber-ruby,348,https://github.com/cucumber/cucumber-ruby/pull/348,rdammkoehler,2012-12-11,289
cucumber-js,106,https://github.com/cucumber/cucumber-js/pull/106,blai,2012-12-21,290
cucumber-ruby,352,https://github.com/cucumber/cucumber-ruby/pull/352,kumarharsh,2012-12-31,291
cucumber-rails,230,https://github.com/cucumber/cucumber-rails/pull/230,mathie,2013-01-03,292
cucumber-jvm,446,https://github.com/cucumber/cucumber-jvm/pull/446,yatskevich,2013-01-06,293
cucumber-ruby,354,https://github.com/cucumber/cucumber-ruby/pull/354,dosire,2013-01-24,294
cucumber-js,109,https://github.com/cucumber/cucumber-js/pull/109,vslinko,2013-01-28,295
cucumber-js,111,https://github.com/cucumber/cucumber-js/pull/111,jangxyz,2013-02-01,296
cucumber-rails,232,https://github.com/cucumber/cucumber-rails/pull/232,urbanautomaton,2013-02-02,297
cucumber-jvm,455,https://github.com/cucumber/cucumber-jvm/pull/455,notmattlucas,2013-02-03,298
cucumber-rails,233,https://github.com/cucumber/cucumber-rails/pull/233,pivotal-casebook,2013-02-07,299
aruba,144,https://github.com/cucumber/aruba/pull/144,y-higuchi,2013-02-08,300
aruba,145,https://github.com/cucumber/aruba/pull/145,stuartblair,2013-02-09,301
cucumber-rails,234,https://github.com/cucumber/cucumber-rails/pull/234,dbruns,2013-02-09,302
cucumber-jvm,464,https://github.com/cucumber/cucumber-jvm/pull/464,Luxor,2013-02-15,303
cucumber-ruby,360,https://github.com/cucumber/cucumber-ruby/pull/360,sferik,2013-02-19,304
cucumber-ruby,368,https://github.com/cucumber/cucumber-ruby/pull/368,pbrit,2013-02-21,305
cucumber-ruby,372,https://github.com/cucumber/cucumber-ruby/pull/372,mikerobe,2013-02-23,306
cucumber-rails,236,https://github.com/cucumber/cucumber-rails/pull/236,rmoriz,2013-02-23,307
cucumber-rails,237,https://github.com/cucumber/cucumber-rails/pull/237,Kosmas,2013-02-27,308
cucumber-ruby,384,https://github.com/cucumber/cucumber-ruby/pull/384,teacup-on-rockingchair,2013-03-02,309
cucumber-ruby,385,https://github.com/cucumber/cucumber-ruby/pull/385,richardardrichard,2013-03-02,310
cucumber-ruby,389,https://github.com/cucumber/cucumber-ruby/pull/389,georgeguimaraes,2013-03-06,311
cucumber-ruby,390,https://github.com/cucumber/cucumber-ruby/pull/390,rdvdijk,2013-03-07,312
cucumber-jvm,475,https://github.com/cucumber/cucumber-jvm/pull/475,Pyrolistical,2013-03-08,313
cucumber-jvm,478,https://github.com/cucumber/cucumber-jvm/pull/478,joshughes,2013-03-11,314
cucumber-jvm,480,https://github.com/cucumber/cucumber-jvm/pull/480,ericmaxwell2003,2013-03-12,315
cucumber-ruby,395,https://github.com/cucumber/cucumber-ruby/pull/395,deepj,2013-03-14,316
cucumber-jvm,484,https://github.com/cucumber/cucumber-jvm/pull/484,kennethleider,2013-03-15,317
cucumber-ruby,398,https://github.com/cucumber/cucumber-ruby/pull/398,tooky,2013-03-16,318
cucumber-ruby,400,https://github.com/cucumber/cucumber-ruby/pull/400,avakarev,2013-03-19,319
cucumber-jvm,489,https://github.com/cucumber/cucumber-jvm/pull/489,pasviegas,2013-03-21,320
cucumber-rails,245,https://github.com/cucumber/cucumber-rails/pull/245,andrewhavens,2013-03-21,321
cucumber-js,116,https://github.com/cucumber/cucumber-js/pull/116,bclozel,2013-03-27,322
cucumber-rails,247,https://github.com/cucumber/cucumber-rails/pull/247,davebrace,2013-04-02,323
cucumber-js,117,https://github.com/cucumber/cucumber-js/pull/117,joshski,2013-04-04,324
cucumber-js,118,https://github.com/cucumber/cucumber-js/pull/118,mzedeler,2013-04-05,325
cucumber-jvm,500,https://github.com/cucumber/cucumber-jvm/pull/500,jangalinski,2013-04-07,326
cucumber-ruby,421,https://github.com/cucumber/cucumber-ruby/pull/421,dawid-sklodowski,2013-04-07,327
cucumber-jvm,501,https://github.com/cucumber/cucumber-jvm/pull/501,tomdcc,2013-04-08,328
cucumber-ruby,427,https://github.com/cucumber/cucumber-ruby/pull/427,luiz290788,2013-04-08,329
cucumber-ruby,433,https://github.com/cucumber/cucumber-ruby/pull/433,eiel,2013-04-10,330
cucumber-ruby,434,https://github.com/cucumber/cucumber-ruby/pull/434,sldblog,2013-04-11,331
cucumber-ruby,436,https://github.com/cucumber/cucumber-ruby/pull/436,calebTomlinson,2013-04-17,332
cucumber-ruby,440,https://github.com/cucumber/cucumber-ruby/pull/440,jp-beaudry,2013-04-23,333
cucumber-ruby,444,https://github.com/cucumber/cucumber-ruby/pull/444,bcleenders,2013-04-29,334
aruba,149,https://github.com/cucumber/aruba/pull/149,JonRowe,2013-05-06,335
cucumber-jvm,516,https://github.com/cucumber/cucumber-jvm/pull/516,carsonmcdonald,2013-05-09,336
cucumber-ruby,454,https://github.com/cucumber/cucumber-ruby/pull/454,chrismdp,2013-05-14,337
cucumber-ruby,456,https://github.com/cucumber/cucumber-ruby/pull/456,levinalex,2013-05-15,338
cucumber-jvm,523,https://github.com/cucumber/cucumber-jvm/pull/523,ggili,2013-05-19,339
cucumber-jvm,525,https://github.com/cucumber/cucumber-jvm/pull/525,mfellner,2013-05-20,340
cucumber-js,119,https://github.com/cucumber/cucumber-js/pull/119,TomV,2013-05-22,341
aruba,154,https://github.com/cucumber/aruba/pull/154,maxmeyer,2013-05-26,342
cucumber-cpp,58,https://github.com/cucumber/cucumber-cpp/pull/58,gambr,2013-05-26,343
cucumber-cpp,59,https://github.com/cucumber/cucumber-cpp/pull/59,meshell,2013-05-30,344
cucumber-jvm,533,https://github.com/cucumber/cucumber-jvm/pull/533,deadmoto,2013-05-30,345
cucumber-rails,249,https://github.com/cucumber/cucumber-rails/pull/249,ibroadfo,2013-06-04,346
cucumber-jvm,536,https://github.com/cucumber/cucumber-jvm/pull/536,brasmusson,2013-06-05,347
cucumber-jvm,537,https://github.com/cucumber/cucumber-jvm/pull/537,quantoid,2013-06-07,348
cucumber-jvm,539,https://github.com/cucumber/cucumber-jvm/pull/539,alfredalmendra,2013-06-09,349
cucumber-js,122,https://github.com/cucumber/cucumber-js/pull/122,simondean,2013-06-13,350
aruba,155,https://github.com/cucumber/aruba/pull/155,sethvargo,2013-06-18,351
cucumber-ruby,491,https://github.com/cucumber/cucumber-ruby/pull/491,famished-tiger,2013-06-18,352
cucumber-ruby-core,4,https://github.com/cucumber/cucumber-ruby-core/pull/4,rwestgeest,2013-06-19,353
cucumber-js,126,https://github.com/cucumber/cucumber-js/pull/126,ReactiveRaven,2013-06-20,354
aruba,160,https://github.com/cucumber/aruba/pull/160,spinnylights,2013-06-26,355
cucumber-ruby,496,https://github.com/cucumber/cucumber-ruby/pull/496,ambirag,2013-07-02,356
cucumber-jvm,554,https://github.com/cucumber/cucumber-jvm/pull/554,meriouma,2013-07-03,357
cucumber-ruby,497,https://github.com/cucumber/cucumber-ruby/pull/497,rousisk,2013-07-03,358
cucumber-jvm,555,https://github.com/cucumber/cucumber-jvm/pull/555,mortizbey,2013-07-03,359
cucumber-rails,250,https://github.com/cucumber/cucumber-rails/pull/250,geigerzaehler,2013-07-04,360
aruba,161,https://github.com/cucumber/aruba/pull/161,cpb,2013-07-04,361
cucumber-ruby,499,https://github.com/cucumber/cucumber-ruby/pull/499,beanieboi,2013-07-08,362
cucumber-jvm,558,https://github.com/cucumber/cucumber-jvm/pull/558,guyburton,2013-07-14,363
cucumber-ruby,504,https://github.com/cucumber/cucumber-ruby/pull/504,flyinprogrammer,2013-07-15,364
cucumber-jvm,560,https://github.com/cucumber/cucumber-jvm/pull/560,meza,2013-07-22,365
cucumber-ruby,508,https://github.com/cucumber/cucumber-ruby/pull/508,ayr-ton,2013-07-26,366
cucumber-rails,254,https://github.com/cucumber/cucumber-rails/pull/254,marnen,2013-07-29,367
cucumber-rails,255,https://github.com/cucumber/cucumber-rails/pull/255,meismann,2013-07-30,368
cucumber-js,130,https://github.com/cucumber/cucumber-js/pull/130,devpaul,2013-08-01,369
cucumber-ruby,512,https://github.com/cucumber/cucumber-ruby/pull/512,pikesley,2013-08-02,370
cucumber-ruby,515,https://github.com/cucumber/cucumber-ruby/pull/515,adbatista,2013-08-10,371
cucumber-ruby,517,https://github.com/cucumber/cucumber-ruby/pull/517,vestel,2013-08-13,372
cucumber-ruby,521,https://github.com/cucumber/cucumber-ruby/pull/521,mlex,2013-08-16,373
cucumber-jvm,571,https://github.com/cucumber/cucumber-jvm/pull/571,sirchia,2013-08-18,374
cucumber-ruby,524,https://github.com/cucumber/cucumber-ruby/pull/524,mdiepenbeck,2013-08-19,375
cucumber-ruby,530,https://github.com/cucumber/cucumber-ruby/pull/530,jordanstephens,2013-09-01,376
cucumber-jvm,580,https://github.com/cucumber/cucumber-jvm/pull/580,jamiewastin,2013-09-02,377
cucumber-jvm,585,https://github.com/cucumber/cucumber-jvm/pull/585,suleymanDervis,2013-09-09,378
cucumber-jvm,587,https://github.com/cucumber/cucumber-jvm/pull/587,ruifigueira,2013-09-12,379
cucumber-jvm,588,https://github.com/cucumber/cucumber-jvm/pull/588,BertRobbenSony,2013-09-12,380
cucumber-ruby-core,24,https://github.com/cucumber/cucumber-ruby-core/pull/24,tom025,2013-09-12,381
cucumber-ruby,535,https://github.com/cucumber/cucumber-ruby/pull/535,jimvm,2013-09-16,382
cucumber-jvm,590,https://github.com/cucumber/cucumber-jvm/pull/590,martinlau,2013-09-18,383
cucumber-jvm,592,https://github.com/cucumber/cucumber-jvm/pull/592,friederbluemle,2013-09-18,384
cucumber-jvm,594,https://github.com/cucumber/cucumber-jvm/pull/594,arikogan,2013-09-19,385
cucumber-ruby,539,https://github.com/cucumber/cucumber-ruby/pull/539,devsuds,2013-09-20,386
cucumber-ruby,548,https://github.com/cucumber/cucumber-ruby/pull/548,bilus,2013-09-24,387
cucumber-jvm,598,https://github.com/cucumber/cucumber-jvm/pull/598,SierraGolf,2013-09-28,388
cucumber-ruby,559,https://github.com/cucumber/cucumber-ruby/pull/559,erran,2013-10-04,389
cucumber-jvm,601,https://github.com/cucumber/cucumber-jvm/pull/601,VivaceVivo,2013-10-04,390
cucumber-jvm,602,https://github.com/cucumber/cucumber-jvm/pull/602,lggroapa,2013-10-08,391
cucumber-ruby,568,https://github.com/cucumber/cucumber-ruby/pull/568,d-led,2013-10-10,392
cucumber-jvm,606,https://github.com/cucumber/cucumber-jvm/pull/606,davebassan,2013-10-15,393
cucumber-js,138,https://github.com/cucumber/cucumber-js/pull/138,splattael,2013-10-16,394
cucumber-jvm,609,https://github.com/cucumber/cucumber-jvm/pull/609,FibreFoX,2013-10-18,395
cucumber-jvm,611,https://github.com/cucumber/cucumber-jvm/pull/611,fluxtah,2013-10-18,396
cucumber-ruby,575,https://github.com/cucumber/cucumber-ruby/pull/575,gspilio,2013-10-18,397
cucumber-jvm,614,https://github.com/cucumber/cucumber-jvm/pull/614,waffleio,2013-10-21,398
cucumber-ruby-core,34,https://github.com/cucumber/cucumber-ruby-core/pull/34,orend,2013-10-21,399
cucumber-js,140,https://github.com/cucumber/cucumber-js/pull/140,wkf,2013-10-24,400
cucumber-ruby,576,https://github.com/cucumber/cucumber-ruby/pull/576,simsalabim,2013-10-25,401
cucumber-rails,268,https://github.com/cucumber/cucumber-rails/pull/268,erkde,2013-10-26,402
cucumber-ruby,579,https://github.com/cucumber/cucumber-ruby/pull/579,jeffnyman,2013-10-27,403
cucumber-js,141,https://github.com/cucumber/cucumber-js/pull/141,sebs,2013-10-30,404
cucumber-ruby,581,https://github.com/cucumber/cucumber-ruby/pull/581,jshraibman-mdsol,2013-11-05,405
cucumber-jvm,622,https://github.com/cucumber/cucumber-jvm/pull/622,martykube,2013-11-05,406
cucumber-cpp,65,https://github.com/cucumber/cucumber-cpp/pull/65,larryprice,2013-11-07,407
cucumber-ruby,588,https://github.com/cucumber/cucumber-ruby/pull/588,yeongsheng-tan,2013-11-07,408
cucumber-ruby,592,https://github.com/cucumber/cucumber-ruby/pull/592,timcowlishaw,2013-11-09,409
cucumber-jvm,628,https://github.com/cucumber/cucumber-jvm/pull/628,slowikps,2013-11-09,410
cucumber-ruby,598,https://github.com/cucumber/cucumber-ruby/pull/598,jmcaffee,2013-11-15,411
cucumber-jvm,634,https://github.com/cucumber/cucumber-jvm/pull/634,coekie,2013-11-19,412
cucumber-jvm,635,https://github.com/cucumber/cucumber-jvm/pull/635,rlogiacco,2013-11-22,413
cucumber-ruby,605,https://github.com/cucumber/cucumber-ruby/pull/605,jasnow,2013-11-23,414
cucumber-ruby-core,38,https://github.com/cucumber/cucumber-ruby-core/pull/38,benjis,2013-11-26,415
cucumber-js,143,https://github.com/cucumber/cucumber-js/pull/143,vectart,2013-11-29,416
cucumber-ruby,608,https://github.com/cucumber/cucumber-ruby/pull/608,pdswan,2013-11-30,417
cucumber-jvm,640,https://github.com/cucumber/cucumber-jvm/pull/640,volna80,2013-12-02,418
cucumber-jvm,642,https://github.com/cucumber/cucumber-jvm/pull/642,vadimsjagodins,2013-12-06,419
cucumber-js,148,https://github.com/cucumber/cucumber-js/pull/148,pimterry,2013-12-09,420
cucumber-ruby,609,https://github.com/cucumber/cucumber-ruby/pull/609,wuleicanada,2013-12-17,421
cucumber-jvm,650,https://github.com/cucumber/cucumber-jvm/pull/650,shaolang,2013-12-19,422
cucumber-jvm,651,https://github.com/cucumber/cucumber-jvm/pull/651,tmullender,2013-12-21,423
cucumber-ruby,612,https://github.com/cucumber/cucumber-ruby/pull/612,abotalov,2013-12-22,424
cucumber-jvm,653,https://github.com/cucumber/cucumber-jvm/pull/653,ushkinaz,2013-12-26,425
cucumber-rails,276,https://github.com/cucumber/cucumber-rails/pull/276,mattheworiordan,2014-01-07,426
cucumber-js,151,https://github.com/cucumber/cucumber-js/pull/151,jbergknoff,2014-01-10,427
cucumber-jvm,658,https://github.com/cucumber/cucumber-jvm/pull/658,mgurov,2014-01-11,428
aruba,178,https://github.com/cucumber/aruba/pull/178,petergoldstein,2014-01-12,429
cucumber-ruby,617,https://github.com/cucumber/cucumber-ruby/pull/617,arturgspb,2014-01-14,430
cucumber-ruby-core,47,https://github.com/cucumber/cucumber-ruby-core/pull/47,kgrz,2014-01-15,431
cucumber-ruby,625,https://github.com/cucumber/cucumber-ruby/pull/625,DuCalixte,2014-01-20,432
cucumber-eclipse,51,https://github.com/cucumber/cucumber-eclipse/pull/51,cowang,2014-01-24,433
cucumber-jvm,661,https://github.com/cucumber/cucumber-jvm/pull/661,liminzhang,2014-01-25,434
cucumber-jvm,663,https://github.com/cucumber/cucumber-jvm/pull/663,albers,2014-01-29,435
cucumber-js,154,https://github.com/cucumber/cucumber-js/pull/154,gabehayes,2014-02-07,436
cucumber-js,155,https://github.com/cucumber/cucumber-js/pull/155,vantreeseba,2014-02-08,437
cucumber-ruby,632,https://github.com/cucumber/cucumber-ruby/pull/632,snowblink,2014-02-13,438
cucumber-jvm,669,https://github.com/cucumber/cucumber-jvm/pull/669,chriswhelan,2014-02-18,439
cucumber-jvm,670,https://github.com/cucumber/cucumber-jvm/pull/670,poetix,2014-02-20,440
cucumber-js,156,https://github.com/cucumber/cucumber-js/pull/156,ldegen,2014-02-21,441
cucumber-jvm,672,https://github.com/cucumber/cucumber-jvm/pull/672,andryutz10,2014-02-23,442
cucumber-jvm,674,https://github.com/cucumber/cucumber-jvm/pull/674,jhorstmann,2014-02-26,443
cucumber-js,158,https://github.com/cucumber/cucumber-js/pull/158,daverubert,2014-02-27,444
cucumber-ruby,640,https://github.com/cucumber/cucumber-ruby/pull/640,maxlinc,2014-02-27,445
cucumber-jvm,676,https://github.com/cucumber/cucumber-jvm/pull/676,punkisdead,2014-03-02,446
cucumber-jvm,677,https://github.com/cucumber/cucumber-jvm/pull/677,timp21337,2014-03-02,447
cucumber-js,161,https://github.com/cucumber/cucumber-js/pull/161,the-simian,2014-03-05,448
cucumber-ruby,649,https://github.com/cucumber/cucumber-ruby/pull/649,serixscorpio,2014-03-08,449
cucumber-rails,280,https://github.com/cucumber/cucumber-rails/pull/280,andriytyurnikov,2014-03-08,450
cucumber-ruby,650,https://github.com/cucumber/cucumber-ruby/pull/650,christopher-rex,2014-03-12,451
cucumber-ruby,652,https://github.com/cucumber/cucumber-ruby/pull/652,cookrn,2014-03-13,452
cucumber-jvm,683,https://github.com/cucumber/cucumber-jvm/pull/683,techabstraction,2014-03-14,453
cucumber-jvm,689,https://github.com/cucumber/cucumber-jvm/pull/689,nhajratw,2014-03-18,454
aruba,180,https://github.com/cucumber/aruba/pull/180,ngpestelos,2014-03-20,455
cucumber-js,163,https://github.com/cucumber/cucumber-js/pull/163,jfstephe,2014-03-20,456
cucumber-ruby,663,https://github.com/cucumber/cucumber-ruby/pull/663,rwz,2014-04-05,457
cucumber-ruby,665,https://github.com/cucumber/cucumber-ruby/pull/665,tepreece,2014-04-08,458
cucumber-js,168,https://github.com/cucumber/cucumber-js/pull/168,simonlampen,2014-04-13,459
cucumber-js,170,https://github.com/cucumber/cucumber-js/pull/170,eddiefletchernz,2014-04-14,460
cucumber-js,173,https://github.com/cucumber/cucumber-js/pull/173,Kingles,2014-04-15,461
cucumber-ruby,666,https://github.com/cucumber/cucumber-ruby/pull/666,lime,2014-04-16,462
cucumber-ruby,670,https://github.com/cucumber/cucumber-ruby/pull/670,cbusbey,2014-04-22,463
cucumber-java-skeleton,2,https://github.com/cucumber/cucumber-java-skeleton/pull/2,sivaramrajanala,2014-04-26,464
cucumber-jvm,709,https://github.com/cucumber/cucumber-jvm/pull/709,LeonPoon,2014-04-29,465
cucumber-ruby,674,https://github.com/cucumber/cucumber-ruby/pull/674,sponte,2014-05-01,466
cucumber-rails,287,https://github.com/cucumber/cucumber-rails/pull/287,felixbuenemann,2014-05-01,467
cucumber-eclipse,58,https://github.com/cucumber/cucumber-eclipse/pull/58,mnd999,2014-05-03,468
cucumber-ruby,677,https://github.com/cucumber/cucumber-ruby/pull/677,patrickod,2014-05-13,469
cucumber-ruby,680,https://github.com/cucumber/cucumber-ruby/pull/680,johnvoloski,2014-05-14,470
cucumber-eclipse,66,https://github.com/cucumber/cucumber-eclipse/pull/66,apaku,2014-05-15,471
cucumber-js,183,https://github.com/cucumber/cucumber-js/pull/183,shyiko,2014-05-18,472
cucumber-cpp,72,https://github.com/cucumber/cucumber-cpp/pull/72,hvellyr,2014-05-23,473
cucumber-js,188,https://github.com/cucumber/cucumber-js/pull/188,stejanse,2014-05-27,474
cucumber-jvm,721,https://github.com/cucumber/cucumber-jvm/pull/721,danielhodder,2014-05-29,475
cucumber-js,192,https://github.com/cucumber/cucumber-js/pull/192,akania,2014-06-01,476
cucumber-eclipse,73,https://github.com/cucumber/cucumber-eclipse/pull/73,thomaseger,2014-06-02,477
cucumber-ruby,689,https://github.com/cucumber/cucumber-ruby/pull/689,drewdeponte,2014-06-04,478
cucumber-js,193,https://github.com/cucumber/cucumber-js/pull/193,samccone,2014-06-05,479
cucumber-ruby,690,https://github.com/cucumber/cucumber-ruby/pull/690,awls99,2014-06-06,480
cucumber-js,194,https://github.com/cucumber/cucumber-js/pull/194,lorenzleutgeb,2014-06-06,481
cucumber-ruby,691,https://github.com/cucumber/cucumber-ruby/pull/691,rssdev10,2014-06-08,482
cucumber-jvm,727,https://github.com/cucumber/cucumber-jvm/pull/727,bradleyhart,2014-06-09,483
cucumber-jvm,730,https://github.com/cucumber/cucumber-jvm/pull/730,yoelb,2014-06-10,484
cucumber-cpp,73,https://github.com/cucumber/cucumber-cpp/pull/73,Lemutar,2014-06-10,485
cucumber-eclipse,81,https://github.com/cucumber/cucumber-eclipse/pull/81,fmodesto,2014-06-14,486
cucumber-js,202,https://github.com/cucumber/cucumber-js/pull/202,joshtombs,2014-06-24,487
cucumber-jvm,739,https://github.com/cucumber/cucumber-jvm/pull/739,mchenryc,2014-06-25,488
cucumber-ruby,697,https://github.com/cucumber/cucumber-ruby/pull/697,idstein,2014-06-25,489
cucumber-ruby,699,https://github.com/cucumber/cucumber-ruby/pull/699,LGordon2,2014-06-27,490
aruba,194,https://github.com/cucumber/aruba/pull/194,cvoltz,2014-06-30,491
cucumber-jvm,746,https://github.com/cucumber/cucumber-jvm/pull/746,DavidGangel,2014-07-02,492
cucumber-ruby,703,https://github.com/cucumber/cucumber-ruby/pull/703,papilip,2014-07-02,493
aruba,195,https://github.com/cucumber/aruba/pull/195,egrieco,2014-07-04,494
cucumber-js,204,https://github.com/cucumber/cucumber-js/pull/204,lchenay,2014-07-09,495
cucumber-js,207,https://github.com/cucumber/cucumber-js/pull/207,kr1sp1n,2014-07-15,496
cucumber-jvm,751,https://github.com/cucumber/cucumber-jvm/pull/751,bySabi,2014-07-17,497
cucumber-rails,290,https://github.com/cucumber/cucumber-rails/pull/290,tamird,2014-07-22,498
cucumber-ruby,712,https://github.com/cucumber/cucumber-ruby/pull/712,bingwei,2014-07-24,499
cucumber-js,210,https://github.com/cucumber/cucumber-js/pull/210,bspates,2014-07-27,500
cucumber-js,211,https://github.com/cucumber/cucumber-js/pull/211,elwynelwyn,2014-07-28,501
cucumber-jvm,756,https://github.com/cucumber/cucumber-jvm/pull/756,cykl,2014-08-01,502
cucumber-js,216,https://github.com/cucumber/cucumber-js/pull/216,kostya-misura,2014-08-03,503
cucumber-java-skeleton,4,https://github.com/cucumber/cucumber-java-skeleton/pull/4,ralphkjones,2014-08-03,504
cucumber-js,223,https://github.com/cucumber/cucumber-js/pull/223,cono,2014-08-13,505
cucumber-js,226,https://github.com/cucumber/cucumber-js/pull/226,garytaylor,2014-08-14,506
cucumber-js,227,https://github.com/cucumber/cucumber-js/pull/227,AndrewJohnBenjamin,2014-08-14,507
cucumber-js,228,https://github.com/cucumber/cucumber-js/pull/228,jason0x43,2014-08-15,508
cucumber-java-skeleton,5,https://github.com/cucumber/cucumber-java-skeleton/pull/5,david-w-millar,2014-08-19,509
cucumber-js,234,https://github.com/cucumber/cucumber-js/pull/234,microweb10,2014-08-22,510
cucumber-jvm,765,https://github.com/cucumber/cucumber-jvm/pull/765,cliviu,2014-08-29,511
aruba,206,https://github.com/cucumber/aruba/pull/206,arronmabrey,2014-08-30,512
aruba,207,https://github.com/cucumber/aruba/pull/207,kevgo,2014-09-02,513
cucumber-jvm,768,https://github.com/cucumber/cucumber-jvm/pull/768,manuelbernhardt,2014-09-03,514
cucumber-jvm,772,https://github.com/cucumber/cucumber-jvm/pull/772,K76154,2014-09-07,515
cucumber-js,243,https://github.com/cucumber/cucumber-js/pull/243,morrislaptop,2014-09-09,516
cucumber-jvm,777,https://github.com/cucumber/cucumber-jvm/pull/777,raboof,2014-09-16,517
aruba,214,https://github.com/cucumber/aruba/pull/214,ipmsteven,2014-09-17,518
cucumber-ruby,747,https://github.com/cucumber/cucumber-ruby/pull/747,vasinov,2014-09-22,519
aruba,215,https://github.com/cucumber/aruba/pull/215,limhoff-r7,2014-09-25,520
cucumber-jvm,781,https://github.com/cucumber/cucumber-jvm/pull/781,sayewich,2014-09-27,521
cucumber-ruby,750,https://github.com/cucumber/cucumber-ruby/pull/750,tomstuart,2014-09-27,522
cucumber-js,253,https://github.com/cucumber/cucumber-js/pull/253,chirayuk,2014-10-04,523
cucumber-js,257,https://github.com/cucumber/cucumber-js/pull/257,afternoon,2014-10-05,524
cucumber-js,258,https://github.com/cucumber/cucumber-js/pull/258,jeduden,2014-10-05,525
cucumber-ruby,755,https://github.com/cucumber/cucumber-ruby/pull/755,snowe2010,2014-10-06,526
cucumber-ruby,756,https://github.com/cucumber/cucumber-ruby/pull/756,vaguilera,2014-10-07,527
cucumber-ruby-core,70,https://github.com/cucumber/cucumber-ruby-core/pull/70,almostwhitehat,2014-10-08,528
cucumber-jvm,785,https://github.com/cucumber/cucumber-jvm/pull/785,sebrose,2014-10-10,529
cucumber-jvm,786,https://github.com/cucumber/cucumber-jvm/pull/786,jestinepaul,2014-10-13,530
cucumber-ruby,765,https://github.com/cucumber/cucumber-ruby/pull/765,richarda,2014-10-27,531
cucumber-jvm,791,https://github.com/cucumber/cucumber-jvm/pull/791,geoand,2014-10-29,532
cucumber-jvm,793,https://github.com/cucumber/cucumber-jvm/pull/793,vanackej,2014-10-30,533
cucumber-eclipse,96,https://github.com/cucumber/cucumber-eclipse/pull/96,cannibalcow,2014-11-02,534
cucumber-eclipse,97,https://github.com/cucumber/cucumber-eclipse/pull/97,muymoo,2014-11-08,535
cucumber-js,270,https://github.com/cucumber/cucumber-js/pull/270,i-e-b,2014-11-10,536
cucumber-jvm,799,https://github.com/cucumber/cucumber-jvm/pull/799,HendrikSP,2014-11-14,537
cucumber-jvm,801,https://github.com/cucumber/cucumber-jvm/pull/801,mzcu,2014-11-23,538
cucumber-jvm,802,https://github.com/cucumber/cucumber-jvm/pull/802,mkochenough,2014-11-23,539
cucumber-eclipse,98,https://github.com/cucumber/cucumber-eclipse/pull/98,tiberiusteng,2014-11-24,540
cucumber-jvm,805,https://github.com/cucumber/cucumber-jvm/pull/805,chrishowejones,2014-12-04,541
cucumber-jvm,809,https://github.com/cucumber/cucumber-jvm/pull/809,mhshams,2014-12-12,542
cucumber-js,284,https://github.com/cucumber/cucumber-js/pull/284,nebehr,2014-12-22,543
cucumber-java-skeleton,7,https://github.com/cucumber/cucumber-java-skeleton/pull/7,danielsiwiec,2014-12-22,544
cucumber-js,287,https://github.com/cucumber/cucumber-js/pull/287,puritys,2014-12-24,545
cucumber-jvm,814,https://github.com/cucumber/cucumber-jvm/pull/814,lion7,2014-12-24,546
cucumber-ruby,786,https://github.com/cucumber/cucumber-ruby/pull/786,jdks,2014-12-28,547
cucumber-cpp,76,https://github.com/cucumber/cucumber-cpp/pull/76,Pooouf,2014-12-31,548
cucumber-jvm,816,https://github.com/cucumber/cucumber-jvm/pull/816,mdzyuba,2015-01-03,549
cucumber-js,291,https://github.com/cucumber/cucumber-js/pull/291,chrismilleruk,2015-01-03,550
cucumber-cpp,77,https://github.com/cucumber/cucumber-cpp/pull/77,APTriTec,2015-01-06,551
cucumber-rails,292,https://github.com/cucumber/cucumber-rails/pull/292,showaltb,2015-01-13,552
cucumber-jvm,825,https://github.com/cucumber/cucumber-jvm/pull/825,clicman,2015-01-13,553
cucumber-lua,1,https://github.com/cucumber/cucumber-lua/pull/1,britzl,2015-01-14,554
cucumber-ruby,792,https://github.com/cucumber/cucumber-ruby/pull/792,callahat,2015-01-18,555
cucumber-ruby,796,https://github.com/cucumber/cucumber-ruby/pull/796,bolshakov,2015-01-28,556
multi_test,7,https://github.com/cucumber/multi_test/pull/7,jmoody,2015-02-04,557
cucumber-js,303,https://github.com/cucumber/cucumber-js/pull/303,charlierudolph,2015-02-07,558
cucumber-js,304,https://github.com/cucumber/cucumber-js/pull/304,ExplodingCabbage,2015-02-08,559
cucumber-jvm,834,https://github.com/cucumber/cucumber-jvm/pull/834,peterox,2015-02-10,560
cucumber-eclipse,101,https://github.com/cucumber/cucumber-eclipse/pull/101,muhqu,2015-02-13,561
cucumber-jvm,838,https://github.com/cucumber/cucumber-jvm/pull/838,Evg3n,2015-02-21,562
cucumber-jvm,839,https://github.com/cucumber/cucumber-jvm/pull/839,judoole,2015-02-23,563
aruba,230,https://github.com/cucumber/aruba/pull/230,hayamiz,2015-03-02,564
cucumber-js,312,https://github.com/cucumber/cucumber-js/pull/312,sonnyp,2015-03-09,565
