repo,pr,url,username,date,total
cucumber-ruby,818,https://github.com/cucumber/cucumber-ruby/pull/818,olleolleolle,2015-03-23,566
cucumber-js,315,https://github.com/cucumber/cucumber-js/pull/315,tomgco,2015-03-25,567
cucumber-ruby,820,https://github.com/cucumber/cucumber-ruby/pull/820,SteveDonie,2015-03-25,568
cucumber-rails,294,https://github.com/cucumber/cucumber-rails/pull/294,langalex,2015-03-30,569
cucumber-js,317,https://github.com/cucumber/cucumber-js/pull/317,ertrzyiks,2015-03-31,570
cucumber-jvm,845,https://github.com/cucumber/cucumber-jvm/pull/845,hex0cter,2015-03-31,571
cucumber-jvm,847,https://github.com/cucumber/cucumber-jvm/pull/847,drcoelho,2015-04-06,572
cucumber-ruby,832,https://github.com/cucumber/cucumber-ruby/pull/832,roschaefer,2015-04-10,573
cucumber-jvm,853,https://github.com/cucumber/cucumber-jvm/pull/853,lbilger,2015-04-13,574
cucumber-eclipse,108,https://github.com/cucumber/cucumber-eclipse/pull/108,daveychu,2015-04-14,575
aruba,235,https://github.com/cucumber/aruba/pull/235,smortex,2015-04-16,576
cucumber-ruby,841,https://github.com/cucumber/cucumber-ruby/pull/841,dmorgan3405,2015-04-21,577
cucumber-jvm,856,https://github.com/cucumber/cucumber-jvm/pull/856,ok3141,2015-04-22,578
cucumber-eclipse,114,https://github.com/cucumber/cucumber-eclipse/pull/114,hdpe,2015-04-24,579
cucumber-jvm,859,https://github.com/cucumber/cucumber-jvm/pull/859,rundmd,2015-04-27,580
cucumber-ruby,845,https://github.com/cucumber/cucumber-ruby/pull/845,ciembor,2015-04-30,581
aruba,249,https://github.com/cucumber/aruba/pull/249,myronmarston,2015-05-07,582
cucumber-ruby,848,https://github.com/cucumber/cucumber-ruby/pull/848,gitter-badger,2015-05-07,583
cucumber-js,334,https://github.com/cucumber/cucumber-js/pull/334,miguelmota,2015-05-12,584
cucumber-jvm,864,https://github.com/cucumber/cucumber-jvm/pull/864,dorzey,2015-05-13,585
cucumber-js,336,https://github.com/cucumber/cucumber-js/pull/336,JBeen,2015-05-15,586
cucumber-jvm,867,https://github.com/cucumber/cucumber-jvm/pull/867,davidegrohmann,2015-05-18,587
cucumber-java-skeleton,8,https://github.com/cucumber/cucumber-java-skeleton/pull/8,as-korobitsyna,2015-05-25,588
cucumber-ruby,858,https://github.com/cucumber/cucumber-ruby/pull/858,abezzub,2015-05-27,589
cucumber-rails,296,https://github.com/cucumber/cucumber-rails/pull/296,pedrosmmoreira,2015-06-03,590
cucumber-ruby,864,https://github.com/cucumber/cucumber-ruby/pull/864,smiller,2015-06-05,591
cucumber-js,345,https://github.com/cucumber/cucumber-js/pull/345,kkirsche,2015-06-12,592
cucumber-js,348,https://github.com/cucumber/cucumber-js/pull/348,karthiktv006,2015-06-17,593
cucumber-ruby,870,https://github.com/cucumber/cucumber-ruby/pull/870,mcrmfc,2015-06-18,594
cucumber-js,351,https://github.com/cucumber/cucumber-js/pull/351,mpderbec,2015-06-20,595
cucumber-js,352,https://github.com/cucumber/cucumber-js/pull/352,zs-zs,2015-06-20,596
cucumber-jvm,878,https://github.com/cucumber/cucumber-jvm/pull/878,palfrey,2015-06-25,597
godog,7,https://github.com/cucumber/godog/pull/7,l3pp4rd,2015-06-25,598
cucumber-ruby,875,https://github.com/cucumber/cucumber-ruby/pull/875,lucianosousa,2015-06-25,599
cucumber-js,360,https://github.com/cucumber/cucumber-js/pull/360,dmeehan1968,2015-06-26,600
cucumber-js,361,https://github.com/cucumber/cucumber-js/pull/361,repko-artem,2015-06-26,601
cucumber-ruby,876,https://github.com/cucumber/cucumber-ruby/pull/876,danascheider,2015-06-28,602
aruba,275,https://github.com/cucumber/aruba/pull/275,DVG,2015-07-02,603
cucumber-js,364,https://github.com/cucumber/cucumber-js/pull/364,waffle-iron,2015-07-03,604
aruba,277,https://github.com/cucumber/aruba/pull/277,chastell,2015-07-04,605
cucumber-ruby,883,https://github.com/cucumber/cucumber-ruby/pull/883,DaleGardner,2015-07-06,606
cucumber-js,368,https://github.com/cucumber/cucumber-js/pull/368,renegare,2015-07-09,607
cucumber-ruby,894,https://github.com/cucumber/cucumber-ruby/pull/894,envygeeks,2015-07-15,608
aruba,289,https://github.com/cucumber/aruba/pull/289,weedySeaDragon,2015-07-15,609
cucumber-js,373,https://github.com/cucumber/cucumber-js/pull/373,lutzj82,2015-07-17,610
cucumber-ruby,896,https://github.com/cucumber/cucumber-ruby/pull/896,tboerger,2015-07-24,611
cucumber-jvm,889,https://github.com/cucumber/cucumber-jvm/pull/889,nablik,2015-07-24,612
cucumber-java-skeleton,9,https://github.com/cucumber/cucumber-java-skeleton/pull/9,wilsoncampusano,2015-07-28,613
cucumber-ruby,897,https://github.com/cucumber/cucumber-ruby/pull/897,nickmerwin,2015-07-29,614
cucumber-eclipse,131,https://github.com/cucumber/cucumber-eclipse/pull/131,lxbzmy,2015-08-04,615
cucumber-ruby-core,96,https://github.com/cucumber/cucumber-ruby-core/pull/96,akostadinov,2015-08-06,616
cucumber-jvm,896,https://github.com/cucumber/cucumber-jvm/pull/896,sventorben,2015-08-12,617
cucumber-ruby,907,https://github.com/cucumber/cucumber-ruby/pull/907,jasonkarns,2015-08-15,618
cucumber-jvm,897,https://github.com/cucumber/cucumber-jvm/pull/897,manat,2015-08-15,619
cucumber-java-skeleton,10,https://github.com/cucumber/cucumber-java-skeleton/pull/10,achmadns,2015-08-17,620
cucumber-java-skeleton,11,https://github.com/cucumber/cucumber-java-skeleton/pull/11,searls,2015-08-18,621
gherkin-python,3,https://github.com/cucumber/gherkin-python/pull/3,Zearin,2015-08-28,622
cucumber-eclipse,135,https://github.com/cucumber/cucumber-eclipse/pull/135,chanceVermilion,2015-08-29,623
cucumber-ruby,910,https://github.com/cucumber/cucumber-ruby/pull/910,pittgoose,2015-09-01,624
cucumber-jvm,904,https://github.com/cucumber/cucumber-jvm/pull/904,mdelapenya,2015-09-02,625
cucumber-rails,300,https://github.com/cucumber/cucumber-rails/pull/300,rstawarz,2015-09-02,626
cucumber-ruby,918,https://github.com/cucumber/cucumber-ruby/pull/918,enkessler,2015-09-25,627
cucumber-js,410,https://github.com/cucumber/cucumber-js/pull/410,mhoyer,2015-09-28,628
cucumber-jvm,914,https://github.com/cucumber/cucumber-jvm/pull/914,dbcowboy,2015-09-30,629
cucumber-ruby,919,https://github.com/cucumber/cucumber-ruby/pull/919,soutaro,2015-10-02,630
cucumber-rails,302,https://github.com/cucumber/cucumber-rails/pull/302,skinofstars,2015-10-14,631
cucumber-jvm,919,https://github.com/cucumber/cucumber-jvm/pull/919,mhfrantz,2015-10-14,632
cucumber-jvm,924,https://github.com/cucumber/cucumber-jvm/pull/924,atorstling,2015-10-19,633
cucumber-js,444,https://github.com/cucumber/cucumber-js/pull/444,quex46,2015-10-28,634
aruba,314,https://github.com/cucumber/aruba/pull/314,yasuhito,2015-10-30,635
cucumber-js,448,https://github.com/cucumber/cucumber-js/pull/448,karinepires,2015-11-02,636
cucumber-cpp,82,https://github.com/cucumber/cucumber-cpp/pull/82,ursfassler,2015-11-02,637
cucumber-rails,303,https://github.com/cucumber/cucumber-rails/pull/303,wied03,2015-11-03,638
cucumber-ruby,931,https://github.com/cucumber/cucumber-ruby/pull/931,t-morgan,2015-11-10,639
cucumber-jvm,933,https://github.com/cucumber/cucumber-jvm/pull/933,sih4sing5hong5,2015-11-12,640
cucumber-js,457,https://github.com/cucumber/cucumber-js/pull/457,darrinholst,2015-11-18,641
cucumber-js,459,https://github.com/cucumber/cucumber-js/pull/459,rmorlang,2015-11-20,642
cucumber-rails,304,https://github.com/cucumber/cucumber-rails/pull/304,halostatue,2015-11-26,643
cucumber-js,463,https://github.com/cucumber/cucumber-js/pull/463,noahd1,2015-11-29,644
cucumber-cpp,83,https://github.com/cucumber/cucumber-cpp/pull/83,adapar,2015-12-04,645
cucumber-jvm,938,https://github.com/cucumber/cucumber-jvm/pull/938,heldev,2015-12-05,646
aruba,323,https://github.com/cucumber/aruba/pull/323,AdrieanKhisbe,2015-12-07,647
cucumber-jvm,940,https://github.com/cucumber/cucumber-jvm/pull/940,lsuski,2015-12-08,648
cucumber-js,474,https://github.com/cucumber/cucumber-js/pull/474,googol,2015-12-14,649
cucumber-ruby,939,https://github.com/cucumber/cucumber-ruby/pull/939,benshan,2015-12-17,650
cucumber-js,478,https://github.com/cucumber/cucumber-js/pull/478,nikulkarni,2015-12-18,651
cucumber-java-skeleton,15,https://github.com/cucumber/cucumber-java-skeleton/pull/15,gdinwiddie,2015-12-24,652
cucumber-js,491,https://github.com/cucumber/cucumber-js/pull/491,usernamealreadyis,2015-12-26,653
aruba,333,https://github.com/cucumber/aruba/pull/333,ryo33,2015-12-26,654
cucumber-jvm,942,https://github.com/cucumber/cucumber-jvm/pull/942,kirill-vlasov,2015-12-28,655
cucumber-jvm,947,https://github.com/cucumber/cucumber-jvm/pull/947,holtzermann17,2015-12-30,656
aruba,335,https://github.com/cucumber/aruba/pull/335,njam,2016-01-01,657
cucumber-cpp,85,https://github.com/cucumber/cucumber-cpp/pull/85,konserw,2016-01-07,658
cucumber-ruby-core,103,https://github.com/cucumber/cucumber-ruby-core/pull/103,mikz,2016-01-18,659
cucumber-js,498,https://github.com/cucumber/cucumber-js/pull/498,Asuza,2016-01-18,660
cucumber-jvm,950,https://github.com/cucumber/cucumber-jvm/pull/950,Karthi1991,2016-01-18,661
cucumber-jvm,952,https://github.com/cucumber/cucumber-jvm/pull/952,icednut,2016-01-20,662
cucumber-js,501,https://github.com/cucumber/cucumber-js/pull/501,maximkoretskiy,2016-01-25,663
cucumber-js,508,https://github.com/cucumber/cucumber-js/pull/508,olegdovger,2016-01-31,664
cucumber-ruby,946,https://github.com/cucumber/cucumber-ruby/pull/946,tkm-kj,2016-02-01,665
cucumber-js,510,https://github.com/cucumber/cucumber-js/pull/510,mrwithersea,2016-02-04,666
cucumber-js,511,https://github.com/cucumber/cucumber-js/pull/511,dnimmo,2016-02-04,667
aruba,344,https://github.com/cucumber/aruba/pull/344,ReadmeCritic,2016-02-11,668
cucumber-jvm,961,https://github.com/cucumber/cucumber-jvm/pull/961,stefanbirkner,2016-02-14,669
cucumber-cpp,100,https://github.com/cucumber/cucumber-cpp/pull/100,MartinDelille,2016-02-14,670
cucumber-jvm,964,https://github.com/cucumber/cucumber-jvm/pull/964,fmarmar,2016-02-14,671
cucumber-ruby,950,https://github.com/cucumber/cucumber-ruby/pull/950,sofaking,2016-02-15,672
cucumber-eclipse,142,https://github.com/cucumber/cucumber-eclipse/pull/142,girijant,2016-02-19,673
godog,16,https://github.com/cucumber/godog/pull/16,omnicolor,2016-02-23,674
cucumber-cpp,101,https://github.com/cucumber/cucumber-cpp/pull/101,kai-unger,2016-02-28,675
cucumber-jvm,967,https://github.com/cucumber/cucumber-jvm/pull/967,JSlain,2016-02-29,676
cucumber-jvm,969,https://github.com/cucumber/cucumber-jvm/pull/969,cheister,2016-03-01,677
godog,18,https://github.com/cucumber/godog/pull/18,odacremolbap,2016-03-02,678
cucumber-js,527,https://github.com/cucumber/cucumber-js/pull/527,jmauerhan,2016-03-02,679
cucumber-js,529,https://github.com/cucumber/cucumber-js/pull/529,nidhimj22,2016-03-04,680
cucumber-js,531,https://github.com/cucumber/cucumber-js/pull/531,ryan-mars,2016-03-05,681
cucumber-js,536,https://github.com/cucumber/cucumber-js/pull/536,seantdg,2016-03-10,682
cucumber-js,543,https://github.com/cucumber/cucumber-js/pull/543,jkimbo,2016-03-17,683
cucumber-js,548,https://github.com/cucumber/cucumber-js/pull/548,golya,2016-03-24,684
cucumber-jvm,978,https://github.com/cucumber/cucumber-jvm/pull/978,niberius,2016-03-29,685
cucumber-rails,311,https://github.com/cucumber/cucumber-rails/pull/311,clupprich,2016-03-30,686
cucumber-ruby,963,https://github.com/cucumber/cucumber-ruby/pull/963,borsothy,2016-03-30,687
gherkin-dotnet,2,https://github.com/cucumber/gherkin-dotnet/pull/2,nschonni,2016-03-31,688
cucumber-jvm,980,https://github.com/cucumber/cucumber-jvm/pull/980,sjacobs,2016-03-31,689
cucumber-jvm,981,https://github.com/cucumber/cucumber-jvm/pull/981,corinned,2016-04-01,690
cucumber-rails,313,https://github.com/cucumber/cucumber-rails/pull/313,Ru-T,2016-04-04,691
cucumber-jvm,983,https://github.com/cucumber/cucumber-jvm/pull/983,reftel,2016-04-04,692
cucumber-ruby,965,https://github.com/cucumber/cucumber-ruby/pull/965,josephks,2016-04-04,693
aruba,375,https://github.com/cucumber/aruba/pull/375,lamdor,2016-04-06,694
cucumber-jvm,986,https://github.com/cucumber/cucumber-jvm/pull/986,auno,2016-04-06,695
cucumber-js,555,https://github.com/cucumber/cucumber-js/pull/555,deaks-kt,2016-04-07,696
cucumber-jvm,990,https://github.com/cucumber/cucumber-jvm/pull/990,jan-molak,2016-04-15,697
cucumber-eclipse,150,https://github.com/cucumber/cucumber-eclipse/pull/150,slaout,2016-04-15,698
cucumber-jvm,991,https://github.com/cucumber/cucumber-jvm/pull/991,stanislav-antufeev,2016-04-17,699
cucumber-ruby,970,https://github.com/cucumber/cucumber-ruby/pull/970,threedaymonk,2016-04-18,700
cucumber-rails,314,https://github.com/cucumber/cucumber-rails/pull/314,zillou,2016-04-19,701
cucumber-jvm,992,https://github.com/cucumber/cucumber-jvm/pull/992,RichardBradley,2016-04-21,702
cucumber-js,562,https://github.com/cucumber/cucumber-js/pull/562,mjhm,2016-04-25,703
cucumber-js,566,https://github.com/cucumber/cucumber-js/pull/566,cbrunnkvist,2016-04-26,704
aruba,386,https://github.com/cucumber/aruba/pull/386,born4new,2016-04-29,705
cucumber-js,571,https://github.com/cucumber/cucumber-js/pull/571,efokschaner,2016-05-06,706
cucumber-ruby,975,https://github.com/cucumber/cucumber-ruby/pull/975,hediyi,2016-05-06,707
cucumber-js,573,https://github.com/cucumber/cucumber-js/pull/573,albertoTena,2016-05-06,708
cucumber-ruby,976,https://github.com/cucumber/cucumber-ruby/pull/976,adelevie,2016-05-06,709
cucumber-eclipse,160,https://github.com/cucumber/cucumber-eclipse/pull/160,k-g-aleksandrov,2016-05-07,710
cucumber-jvm,1003,https://github.com/cucumber/cucumber-jvm/pull/1003,GarimaMishra1,2016-05-13,711
cucumber-jvm,1004,https://github.com/cucumber/cucumber-jvm/pull/1004,JakobFels,2016-05-14,712
cucumber-jvm,1010,https://github.com/cucumber/cucumber-jvm/pull/1010,rankinc,2016-05-29,713
cucumber-jvm,1011,https://github.com/cucumber/cucumber-jvm/pull/1011,HITimran,2016-06-04,714
cucumber-ruby,985,https://github.com/cucumber/cucumber-ruby/pull/985,ransom4real,2016-06-05,715
cucumber-jvm,1013,https://github.com/cucumber/cucumber-jvm/pull/1013,jakub-bochenski,2016-06-06,716
cucumber-eclipse,165,https://github.com/cucumber/cucumber-eclipse/pull/165,mplord,2016-06-07,717
godog,36,https://github.com/cucumber/godog/pull/36,lexandro,2016-06-08,718
cucumber-js,588,https://github.com/cucumber/cucumber-js/pull/588,JoshuaKGoldberg,2016-06-12,719
cucumber-ruby,987,https://github.com/cucumber/cucumber-ruby/pull/987,brain-geek,2016-06-13,720
cucumber-js,589,https://github.com/cucumber/cucumber-js/pull/589,benjamine,2016-06-14,721
cucumber-js,590,https://github.com/cucumber/cucumber-js/pull/590,skadeglad,2016-06-15,722
godog,41,https://github.com/cucumber/godog/pull/41,pyrossh,2016-06-16,723
cucumber-js,592,https://github.com/cucumber/cucumber-js/pull/592,krasimir,2016-06-17,724
cucumber-jvm,1016,https://github.com/cucumber/cucumber-jvm/pull/1016,ManjuDevaraj,2016-06-18,725
cucumber-jvm,1018,https://github.com/cucumber/cucumber-jvm/pull/1018,Illapikov,2016-06-21,726
godog,43,https://github.com/cucumber/godog/pull/43,nightlyone,2016-06-22,727
cucumber-jvm,1021,https://github.com/cucumber/cucumber-jvm/pull/1021,pwielgolaski,2016-06-26,728
godog,45,https://github.com/cucumber/godog/pull/45,OwenGr,2016-06-27,729
common,31,https://github.com/cucumber/common/pull/31,belgoros,2016-07-03,730
cucumber-rails,321,https://github.com/cucumber/cucumber-rails/pull/321,mathieujobin,2016-07-05,731
cucumber-js,605,https://github.com/cucumber/cucumber-js/pull/605,hmalphettes,2016-07-06,732
common,35,https://github.com/cucumber/common/pull/35,siwood,2016-07-06,733
common,36,https://github.com/cucumber/common/pull/36,gmk1217,2016-07-08,734
cucumber-jvm,1025,https://github.com/cucumber/cucumber-jvm/pull/1025,andyb-ge,2016-07-12,735
godog,48,https://github.com/cucumber/godog/pull/48,pmcgrath,2016-07-14,736
cucumber-ruby,997,https://github.com/cucumber/cucumber-ruby/pull/997,alexmuller,2016-07-14,737
cucumber-jvm,1028,https://github.com/cucumber/cucumber-jvm/pull/1028,sgrillon14,2016-07-21,738
cucumber-jvm,1029,https://github.com/cucumber/cucumber-jvm/pull/1029,bbindreiter,2016-07-25,739
aruba,411,https://github.com/cucumber/aruba/pull/411,rajeshkp,2016-07-26,740
cucumber-ruby,1001,https://github.com/cucumber/cucumber-ruby/pull/1001,sfeuga,2016-07-28,741
common,50,https://github.com/cucumber/common/pull/50,mgundala,2016-08-01,742
common,55,https://github.com/cucumber/common/pull/55,udaykadaboina,2016-08-02,743
cucumber-js,621,https://github.com/cucumber/cucumber-js/pull/621,dbillingham,2016-08-04,744
cucumber-jvm,1037,https://github.com/cucumber/cucumber-jvm/pull/1037,DPUkyle,2016-08-04,745
aruba,412,https://github.com/cucumber/aruba/pull/412,scottj97,2016-08-04,746
common,61,https://github.com/cucumber/common/pull/61,pamil,2016-08-09,747
cucumber-jvm,1042,https://github.com/cucumber/cucumber-jvm/pull/1042,sagacity,2016-08-10,748
cucumber-jvm,1045,https://github.com/cucumber/cucumber-jvm/pull/1045,alayor,2016-08-13,749
cucumber-ruby,1007,https://github.com/cucumber/cucumber-ruby/pull/1007,nodo,2016-08-19,750
cucumber-ruby,1011,https://github.com/cucumber/cucumber-ruby/pull/1011,wjlroe,2016-08-22,751
cucumber-ruby,1012,https://github.com/cucumber/cucumber-ruby/pull/1012,denismartens,2016-08-25,752
cucumber-eclipse,173,https://github.com/cucumber/cucumber-eclipse/pull/173,richimuchacho,2016-09-11,753
aruba,415,https://github.com/cucumber/aruba/pull/415,lukaselmer,2016-09-12,754
common,70,https://github.com/cucumber/common/pull/70,dkwingsmt,2016-09-13,755
cucumber-js,637,https://github.com/cucumber/cucumber-js/pull/637,jonog,2016-09-14,756
cucumber-ruby,1022,https://github.com/cucumber/cucumber-ruby/pull/1022,hotovson,2016-09-16,757
cucumber-js,638,https://github.com/cucumber/cucumber-js/pull/638,olirogers,2016-09-16,758
cucumber-ruby,1024,https://github.com/cucumber/cucumber-ruby/pull/1024,madundead,2016-09-16,759
cucumber-ruby,1025,https://github.com/cucumber/cucumber-ruby/pull/1025,pmatsinopoulos,2016-09-18,760
cucumber-jvm,1058,https://github.com/cucumber/cucumber-jvm/pull/1058,The-Alchemist,2016-09-21,761
cucumber-jvm,1059,https://github.com/cucumber/cucumber-jvm/pull/1059,midopa,2016-09-24,762
cucumber-jvm,1060,https://github.com/cucumber/cucumber-jvm/pull/1060,dhoskins,2016-09-24,763
cucumber-jvm,1063,https://github.com/cucumber/cucumber-jvm/pull/1063,murphp15,2016-09-26,764
cucumber-jvm,1064,https://github.com/cucumber/cucumber-jvm/pull/1064,aantono,2016-09-26,765
cucumber-ruby,1042,https://github.com/cucumber/cucumber-ruby/pull/1042,phoebeclarke,2016-10-01,766
cucumber-jvm,1067,https://github.com/cucumber/cucumber-jvm/pull/1067,tayloryork,2016-10-02,767
aruba,417,https://github.com/cucumber/aruba/pull/417,stamhankar999,2016-10-05,768
cucumber-ruby,1049,https://github.com/cucumber/cucumber-ruby/pull/1049,phoet,2016-10-19,769
cucumber-js,655,https://github.com/cucumber/cucumber-js/pull/655,gforceg,2016-10-20,770
cucumber-cpp,124,https://github.com/cucumber/cucumber-cpp/pull/124,aallrd,2016-10-20,771
cucumber-jvm,1072,https://github.com/cucumber/cucumber-jvm/pull/1072,takn,2016-10-21,772
cucumber-js,660,https://github.com/cucumber/cucumber-js/pull/660,haroldhues,2016-10-23,773
cucumber-cpp,125,https://github.com/cucumber/cucumber-cpp/pull/125,muggenhor,2016-10-25,774
cucumber-jvm,1077,https://github.com/cucumber/cucumber-jvm/pull/1077,jonas,2016-10-25,775
godog,55,https://github.com/cucumber/godog/pull/55,edharper01,2016-10-27,776
cucumber-js,664,https://github.com/cucumber/cucumber-js/pull/664,BurkHufnagel,2016-10-29,777
cucumber-jvm,1078,https://github.com/cucumber/cucumber-jvm/pull/1078,avokin,2016-10-31,778
cucumber-cpp,128,https://github.com/cucumber/cucumber-cpp/pull/128,mpjmpj,2016-11-04,779
cucumber-cpp,129,https://github.com/cucumber/cucumber-cpp/pull/129,shnewto,2016-11-16,780
cucumber-jvm,1081,https://github.com/cucumber/cucumber-jvm/pull/1081,adrianonobre,2016-11-17,781
cucumber-eclipse,181,https://github.com/cucumber/cucumber-eclipse/pull/181,Lego3,2016-11-20,782
cucumber-ruby,1056,https://github.com/cucumber/cucumber-ruby/pull/1056,allait,2016-11-22,783
cucumber-js,677,https://github.com/cucumber/cucumber-js/pull/677,tychedelia,2016-11-23,784
common,96,https://github.com/cucumber/common/pull/96,addersuk,2016-11-25,785
cucumber-js,684,https://github.com/cucumber/cucumber-js/pull/684,mucsi96,2016-12-03,786
aruba,419,https://github.com/cucumber/aruba/pull/419,joeyates,2016-12-08,787
godog,57,https://github.com/cucumber/godog/pull/57,Dogild,2016-12-20,788
cucumber-eclipse,184,https://github.com/cucumber/cucumber-eclipse/pull/184,jgelon,2016-12-20,789
cucumber-js,703,https://github.com/cucumber/cucumber-js/pull/703,floribon,2016-12-21,790
aruba,422,https://github.com/cucumber/aruba/pull/422,dmitryfleytman,2016-12-22,791
cucumber-jvm,1088,https://github.com/cucumber/cucumber-jvm/pull/1088,fhitchen,2016-12-24,792
cucumber-ruby,1067,https://github.com/cucumber/cucumber-ruby/pull/1067,junaruga,2017-01-09,793
common,102,https://github.com/cucumber/common/pull/102,gpichot,2017-01-16,794
cucumber-js,721,https://github.com/cucumber/cucumber-js/pull/721,damien-springuel,2017-01-16,795
cucumber-electron,1,https://github.com/cucumber/cucumber-electron/pull/1,Jetski5822,2017-01-17,796
cucumber-js,738,https://github.com/cucumber/cucumber-js/pull/738,temyers,2017-01-22,797
cucumber-jvm,1094,https://github.com/cucumber/cucumber-jvm/pull/1094,gnuechtel,2017-01-24,798
common,105,https://github.com/cucumber/common/pull/105,jdrew1303,2017-01-27,799
cucumber-js,752,https://github.com/cucumber/cucumber-js/pull/752,osher,2017-02-05,800
cucumber-jvm,1103,https://github.com/cucumber/cucumber-jvm/pull/1103,tenwit,2017-02-25,801
cucumber-ruby,1086,https://github.com/cucumber/cucumber-ruby/pull/1086,yeshwant-singh-zz,2017-02-26,802
godog,67,https://github.com/cucumber/godog/pull/67,ckstettler,2017-03-01,803
cucumber-jvm,1105,https://github.com/cucumber/cucumber-jvm/pull/1105,email2vimalraj,2017-03-11,804
cucumber-ruby,1093,https://github.com/cucumber/cucumber-ruby/pull/1093,bv,2017-03-12,805
cucumber-jvm,1107,https://github.com/cucumber/cucumber-jvm/pull/1107,ishmeister,2017-03-16,806
cucumber-js,797,https://github.com/cucumber/cucumber-js/pull/797,yaronassa,2017-03-23,807
cucumber-eclipse,191,https://github.com/cucumber/cucumber-eclipse/pull/191,csmoseley,2017-03-28,808
common,174,https://github.com/cucumber/common/pull/174,SabotageAndi,2017-03-29,809
cucumber-jvm,1110,https://github.com/cucumber/cucumber-jvm/pull/1110,christianhujer,2017-04-03,810
common,179,https://github.com/cucumber/common/pull/179,KyleFairns,2017-04-08,811
cucumber-js,810,https://github.com/cucumber/cucumber-js/pull/810,dzuluaga,2017-04-12,812
godog,71,https://github.com/cucumber/godog/pull/71,timdong,2017-04-12,813
cucumber-electron,9,https://github.com/cucumber/cucumber-electron/pull/9,artemave,2017-04-12,814
common,188,https://github.com/cucumber/common/pull/188,nilp0inter,2017-04-21,815
godog,76,https://github.com/cucumber/godog/pull/76,mroth,2017-04-25,816
cucumber-rails,337,https://github.com/cucumber/cucumber-rails/pull/337,rafamanzo,2017-04-28,817
cucumber-js,823,https://github.com/cucumber/cucumber-js/pull/823,jenkinsw1,2017-05-05,818
cucumber-js,827,https://github.com/cucumber/cucumber-js/pull/827,nicojs,2017-05-10,819
cucumber-js,829,https://github.com/cucumber/cucumber-js/pull/829,wysocz,2017-05-10,820
common,206,https://github.com/cucumber/common/pull/206,risc65,2017-05-11,821
cucumber-jvm,1121,https://github.com/cucumber/cucumber-jvm/pull/1121,mpkorstanje,2017-05-11,822
common,209,https://github.com/cucumber/common/pull/209,piamancini,2017-05-15,823
cucumber-ruby-core,129,https://github.com/cucumber/cucumber-ruby-core/pull/129,sjieg,2017-05-16,824
cucumber-jvm,1124,https://github.com/cucumber/cucumber-jvm/pull/1124,christianbellinaef,2017-05-16,825
gherkin-python,7,https://github.com/cucumber/gherkin-python/pull/7,mariusvniekerk,2017-05-21,826
cucumber-cpp,147,https://github.com/cucumber/cucumber-cpp/pull/147,nre-ableton,2017-05-25,827
cucumber-js,838,https://github.com/cucumber/cucumber-js/pull/838,lgandecki,2017-05-25,828
cucumber-jvm,1136,https://github.com/cucumber/cucumber-jvm/pull/1136,paawak,2017-05-28,829
common,216,https://github.com/cucumber/common/pull/216,kaworu,2017-06-02,830
cucumber-ruby-core,131,https://github.com/cucumber/cucumber-ruby-core/pull/131,kamenlitchev,2017-06-07,831
cucumber-jvm,1146,https://github.com/cucumber/cucumber-jvm/pull/1146,alb-i986,2017-06-12,832
cucumber-ruby,1121,https://github.com/cucumber/cucumber-ruby/pull/1121,gondalez,2017-06-13,833
cucumber-jvm,1150,https://github.com/cucumber/cucumber-jvm/pull/1150,king-tyler,2017-06-14,834
cucumber-js,855,https://github.com/cucumber/cucumber-js/pull/855,subhojit777,2017-06-14,835
cucumber-js,857,https://github.com/cucumber/cucumber-js/pull/857,warreng,2017-06-20,836
cucumber-js,860,https://github.com/cucumber/cucumber-js/pull/860,VasilyShelkov,2017-06-23,837
cucumber-ruby,1132,https://github.com/cucumber/cucumber-ruby/pull/1132,MadameSheema,2017-06-25,838
docs,3,https://github.com/cucumber/docs/pull/3,plaindocs,2017-06-27,839
aruba,436,https://github.com/cucumber/aruba/pull/436,pat,2017-06-28,840
cucumber-ruby,1140,https://github.com/cucumber/cucumber-ruby/pull/1140,aidamanna,2017-06-30,841
cucumber-jvm,1166,https://github.com/cucumber/cucumber-jvm/pull/1166,FSeidinger,2017-07-05,842
cucumber-jvm,1174,https://github.com/cucumber/cucumber-jvm/pull/1174,lucianovanderveekens,2017-07-08,843
cucumber-js,877,https://github.com/cucumber/cucumber-js/pull/877,kozhevnikov,2017-07-12,844
cucumber-eclipse,203,https://github.com/cucumber/cucumber-eclipse/pull/203,justinradcliffe,2017-07-21,845
cucumber-ruby,1164,https://github.com/cucumber/cucumber-ruby/pull/1164,hron,2017-07-24,846
cucumber-js,886,https://github.com/cucumber/cucumber-js/pull/886,bnadim,2017-08-02,847
docs,11,https://github.com/cucumber/docs/pull/11,mlvandijk,2017-08-07,848
cucumber-js,893,https://github.com/cucumber/cucumber-js/pull/893,szymonprz,2017-08-10,849
cucumber-ruby,1171,https://github.com/cucumber/cucumber-ruby/pull/1171,mxygem,2017-08-10,850
cucumber-js,898,https://github.com/cucumber/cucumber-js/pull/898,JoaoGFarias,2017-08-11,851
cucumber-js,909,https://github.com/cucumber/cucumber-js/pull/909,runk,2017-08-21,852
cucumber-js,911,https://github.com/cucumber/cucumber-js/pull/911,RolandArgos,2017-08-22,853
